name,result,time,num_lemmas,num_lemmas_attempted,num_lemmas_proven,result_cyclic,time_cyclic,num_lemmas_cyclic,num_attempted_lemmas_cyclic,num_proven_lemmas_cyclic
sol1-sol121,Timeout,60021.008,0,0,0,Unknown,0,0,0,0
sol1-sol171,Timeout,60041.25,0,0,0,Unknown,0,0,0,0
