name,result,time,num_lemmas,num_lemmas_attempted,num_lemmas_proven,result_cyclic,time_cyclic,num_lemmas_cyclic,num_attempted_lemmas_cyclic,num_proven_lemmas_cyclic
ta1-sol118,Timeout,60027.465,41,30,6,Unknown,0,0,0,0
ta1-sol164,Invalid,4.951912,0,0,0,Unknown,0,0,0,0
